P59,[5-16],[4-15],[5-15],[2-14],[3-12],[3-11],[2-18],[3-13],[4-10],[7-13],[4-13],[5-16],[6-15],[4-12],[7-17],[4-14],[4-17],[1-16],[4-20],[4-12],[7-15],[5-13],[5-15],[6-15],[8-23],[4-13],[5-12],[2-10],[1-8],[3-10],[2-9],[3-11],[3-10],[2-10],[4-14],[5-14],[3-14],[5-11],[3-13],[4-10],[4-10],[4-11],[4-13],[2-10],[5-11],[4-11],[4-12],[5-11],[0-15],[5-20],[3-11],[5-14],bbbaa,Group: 39
P267,[5-16],[4-15],[5-15],[2-14],[3-12],[3-11],[2-18],[3-13],[4-10],[7-13],[4-13],[5-16],[6-15],[4-12],[7-17],[4-14],[4-17],[1-16],[4-20],[4-12],[7-15],[5-13],[5-15],[6-15],[8-23],[4-13],[5-12],[2-10],[1-8],[3-10],[2-9],[3-11],[3-10],[2-10],[4-14],[5-14],[3-14],[5-11],[3-13],[4-10],[4-10],[4-11],[4-13],[2-10],[5-11],[4-11],[4-12],[5-11],[0-15],[5-20],[3-11],[5-14],abbba,Group: 39
P437,[5-16],[4-15],[5-15],[2-14],[3-12],[3-11],[2-18],[3-13],[4-10],[7-13],[4-13],[5-16],[6-15],[4-12],[7-17],[4-14],[4-17],[1-16],[4-20],[4-12],[7-15],[5-13],[5-15],[6-15],[8-23],[4-13],[5-12],[2-10],[1-8],[3-10],[2-9],[3-11],[3-10],[2-10],[4-14],[5-14],[3-14],[5-11],[3-13],[4-10],[4-10],[4-11],[4-13],[2-10],[5-11],[4-11],[4-12],[5-11],[0-15],[5-20],[3-11],[5-14],abbba,Group: 39
P324,[5-16],[4-15],[5-15],[2-14],[3-12],[3-11],[2-18],[3-13],[4-10],[7-13],[4-13],[5-16],[6-15],[4-12],[7-17],[4-14],[4-17],[1-16],[4-20],[4-12],[7-15],[5-13],[5-15],[6-15],[8-23],[4-13],[5-12],[2-10],[1-8],[3-10],[2-9],[3-11],[3-10],[2-10],[4-14],[5-14],[3-14],[5-11],[3-13],[4-10],[4-10],[4-11],[4-13],[2-10],[5-11],[4-11],[4-12],[5-11],[0-15],[5-20],[3-11],[5-14],bbbaa,Group: 39
P515,[5-16],[4-15],[5-15],[2-14],[3-12],[3-11],[2-18],[3-13],[4-10],[7-13],[4-13],[5-16],[6-15],[4-12],[7-17],[4-14],[4-17],[1-16],[4-20],[4-12],[7-15],[5-13],[5-15],[6-15],[8-23],[4-13],[5-12],[2-10],[1-8],[3-10],[2-9],[3-11],[3-10],[2-10],[4-14],[5-14],[3-14],[5-11],[3-13],[4-10],[4-10],[4-11],[4-13],[2-10],[5-11],[4-11],[4-12],[5-11],[0-15],[5-20],[3-11],[5-14],bbbaa,Group: 39
P738,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],aabbb,Group: 40
P599,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],aabbb,Group: 40
P395,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],aabab,Group: 40
P568,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],aabab,Group: 40
P389,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],aabab,Group: 40
P150,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],abbab,Group: 40
P594,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],abbab,Group: 40
P642,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],abbab,Group: 40
P790,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],babaa,Group: 40
P370,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],babaa,Group: 40
P123,[0-6],[0-5],[0-5],[0-6],[0-11],[0-6],[0-4],[0-7],[0-5],[1-5],[0-4],[0-6],[0-5],[0-6],[1-6],[0-9],[0-5],[0-7],[0-5],[0-7],[0-4],[1-6],[2-9],[1-8],[0-10],[1-11],[0-6],[0-6],[0-5],[0-5],[0-8],[1-5],[0-5],[0-5],[1-6],[0-5],[0-5],[0-6],[0-4],[0-7],[0-3],[0-9],[0-5],[1-5],[1-6],[2-5],[2-8],[0-5],[0-10],[0-8],[1-7],[3-16],babaa,Group: 40
P525,[5-15],[4-14],[9-17],[8-16],[5-17],[7-21],[6-14],[6-16],[6-21],[5-21],[6-16],[7-18],[7-15],[6-14],[6-18],[5-17],[4-15],[6-15],[6-14],[8-15],[8-18],[8-20],[7-15],[4-15],[5-20],[5-16],[6-12],[7-15],[4-11],[5-13],[4-16],[3-12],[7-15],[3-13],[2-16],[6-15],[4-13],[5-14],[4-12],[4-19],[4-14],[5-15],[8-15],[4-16],[6-13],[3-12],[4-13],[4-12],[4-17],[5-13],[6-15],[5-21],bbbaa,Group: 41
P106,[5-15],[4-14],[9-17],[8-16],[5-17],[7-21],[6-14],[6-16],[6-21],[5-21],[6-16],[7-18],[7-15],[6-14],[6-18],[5-17],[4-15],[6-15],[6-14],[8-15],[8-18],[8-20],[7-15],[4-15],[5-20],[5-16],[6-12],[7-15],[4-11],[5-13],[4-16],[3-12],[7-15],[3-13],[2-16],[6-15],[4-13],[5-14],[4-12],[4-19],[4-14],[5-15],[8-15],[4-16],[6-13],[3-12],[4-13],[4-12],[4-17],[5-13],[6-15],[5-21],bbbaa,Group: 41
P11,[5-15],[4-14],[9-17],[8-16],[5-17],[7-21],[6-14],[6-16],[6-21],[5-21],[6-16],[7-18],[7-15],[6-14],[6-18],[5-17],[4-15],[6-15],[6-14],[8-15],[8-18],[8-20],[7-15],[4-15],[5-20],[5-16],[6-12],[7-15],[4-11],[5-13],[4-16],[3-12],[7-15],[3-13],[2-16],[6-15],[4-13],[5-14],[4-12],[4-19],[4-14],[5-15],[8-15],[4-16],[6-13],[3-12],[4-13],[4-12],[4-17],[5-13],[6-15],[5-21],bbaab,Group: 41
P26,[5-15],[4-14],[9-17],[8-16],[5-17],[7-21],[6-14],[6-16],[6-21],[5-21],[6-16],[7-18],[7-15],[6-14],[6-18],[5-17],[4-15],[6-15],[6-14],[8-15],[8-18],[8-20],[7-15],[4-15],[5-20],[5-16],[6-12],[7-15],[4-11],[5-13],[4-16],[3-12],[7-15],[3-13],[2-16],[6-15],[4-13],[5-14],[4-12],[4-19],[4-14],[5-15],[8-15],[4-16],[6-13],[3-12],[4-13],[4-12],[4-17],[5-13],[6-15],[5-21],bbaab,Group: 41
P521,[5-15],[4-14],[9-17],[8-16],[5-17],[7-21],[6-14],[6-16],[6-21],[5-21],[6-16],[7-18],[7-15],[6-14],[6-18],[5-17],[4-15],[6-15],[6-14],[8-15],[8-18],[8-20],[7-15],[4-15],[5-20],[5-16],[6-12],[7-15],[4-11],[5-13],[4-16],[3-12],[7-15],[3-13],[2-16],[6-15],[4-13],[5-14],[4-12],[4-19],[4-14],[5-15],[8-15],[4-16],[6-13],[3-12],[4-13],[4-12],[4-17],[5-13],[6-15],[5-21],bbaaa,Group: 41
P165,[5-15],[4-14],[9-17],[8-16],[5-17],[7-21],[6-14],[6-16],[6-21],[5-21],[6-16],[7-18],[7-15],[6-14],[6-18],[5-17],[4-15],[6-15],[6-14],[8-15],[8-18],[8-20],[7-15],[4-15],[5-20],[5-16],[6-12],[7-15],[4-11],[5-13],[4-16],[3-12],[7-15],[3-13],[2-16],[6-15],[4-13],[5-14],[4-12],[4-19],[4-14],[5-15],[8-15],[4-16],[6-13],[3-12],[4-13],[4-12],[4-17],[5-13],[6-15],[5-21],bbaaa,Group: 41
P319,[5-15],[4-14],[9-17],[8-16],[5-17],[7-21],[6-14],[6-16],[6-21],[5-21],[6-16],[7-18],[7-15],[6-14],[6-18],[5-17],[4-15],[6-15],[6-14],[8-15],[8-18],[8-20],[7-15],[4-15],[5-20],[5-16],[6-12],[7-15],[4-11],[5-13],[4-16],[3-12],[7-15],[3-13],[2-16],[6-15],[4-13],[5-14],[4-12],[4-19],[4-14],[5-15],[8-15],[4-16],[6-13],[3-12],[4-13],[4-12],[4-17],[5-13],[6-15],[5-21],bbbaa,Group: 41
P552,[5-15],[4-14],[9-17],[8-16],[5-17],[7-21],[6-14],[6-16],[6-21],[5-21],[6-16],[7-18],[7-15],[6-14],[6-18],[5-17],[4-15],[6-15],[6-14],[8-15],[8-18],[8-20],[7-15],[4-15],[5-20],[5-16],[6-12],[7-15],[4-11],[5-13],[4-16],[3-12],[7-15],[3-13],[2-16],[6-15],[4-13],[5-14],[4-12],[4-19],[4-14],[5-15],[8-15],[4-16],[6-13],[3-12],[4-13],[4-12],[4-17],[5-13],[6-15],[5-21],bbbaa,Group: 41
P144,[5-15],[4-14],[9-17],[8-16],[5-17],[7-21],[6-14],[6-16],[6-21],[5-21],[6-16],[7-18],[7-15],[6-14],[6-18],[5-17],[4-15],[6-15],[6-14],[8-15],[8-18],[8-20],[7-15],[4-15],[5-20],[5-16],[6-12],[7-15],[4-11],[5-13],[4-16],[3-12],[7-15],[3-13],[2-16],[6-15],[4-13],[5-14],[4-12],[4-19],[4-14],[5-15],[8-15],[4-16],[6-13],[3-12],[4-13],[4-12],[4-17],[5-13],[6-15],[5-21],bbbaa,Group: 41
P65,[5-15],[4-14],[9-17],[8-16],[5-17],[7-21],[6-14],[6-16],[6-21],[5-21],[6-16],[7-18],[7-15],[6-14],[6-18],[5-17],[4-15],[6-15],[6-14],[8-15],[8-18],[8-20],[7-15],[4-15],[5-20],[5-16],[6-12],[7-15],[4-11],[5-13],[4-16],[3-12],[7-15],[3-13],[2-16],[6-15],[4-13],[5-14],[4-12],[4-19],[4-14],[5-15],[8-15],[4-16],[6-13],[3-12],[4-13],[4-12],[4-17],[5-13],[6-15],[5-21],bbbaa,Group: 41
P93,[4-22],[2-19],[2-11],[3-13],[4-14],[5-15],[1-10],[3-13],[3-17],[3-14],[4-11],[4-13],[3-12],[4-18],[4-14],[3-14],[4-17],[5-18],[4-16],[4-13],[5-12],[3-13],[7-18],[6-14],[2-19],[6-17],[2-7],[3-12],[1-12],[2-10],[2-11],[2-13],[3-13],[1-9],[3-13],[2-10],[2-13],[3-13],[3-14],[3-10],[2-13],[3-17],[3-11],[1-13],[4-14],[2-13],[6-11],[2-12],[4-11],[4-17],[5-17],[6-16],bbaba,Group: 42
P103,[4-22],[2-19],[2-11],[3-13],[4-14],[5-15],[1-10],[3-13],[3-17],[3-14],[4-11],[4-13],[3-12],[4-18],[4-14],[3-14],[4-17],[5-18],[4-16],[4-13],[5-12],[3-13],[7-18],[6-14],[2-19],[6-17],[2-7],[3-12],[1-12],[2-10],[2-11],[2-13],[3-13],[1-9],[3-13],[2-10],[2-13],[3-13],[3-14],[3-10],[2-13],[3-17],[3-11],[1-13],[4-14],[2-13],[6-11],[2-12],[4-11],[4-17],[5-17],[6-16],bbaba,Group: 42
P153,[4-22],[2-19],[2-11],[3-13],[4-14],[5-15],[1-10],[3-13],[3-17],[3-14],[4-11],[4-13],[3-12],[4-18],[4-14],[3-14],[4-17],[5-18],[4-16],[4-13],[5-12],[3-13],[7-18],[6-14],[2-19],[6-17],[2-7],[3-12],[1-12],[2-10],[2-11],[2-13],[3-13],[1-9],[3-13],[2-10],[2-13],[3-13],[3-14],[3-10],[2-13],[3-17],[3-11],[1-13],[4-14],[2-13],[6-11],[2-12],[4-11],[4-17],[5-17],[6-16],bbaab,Group: 42
P563,[4-22],[2-19],[2-11],[3-13],[4-14],[5-15],[1-10],[3-13],[3-17],[3-14],[4-11],[4-13],[3-12],[4-18],[4-14],[3-14],[4-17],[5-18],[4-16],[4-13],[5-12],[3-13],[7-18],[6-14],[2-19],[6-17],[2-7],[3-12],[1-12],[2-10],[2-11],[2-13],[3-13],[1-9],[3-13],[2-10],[2-13],[3-13],[3-14],[3-10],[2-13],[3-17],[3-11],[1-13],[4-14],[2-13],[6-11],[2-12],[4-11],[4-17],[5-17],[6-16],bbaab,Group: 42
P413,[4-22],[2-19],[2-11],[3-13],[4-14],[5-15],[1-10],[3-13],[3-17],[3-14],[4-11],[4-13],[3-12],[4-18],[4-14],[3-14],[4-17],[5-18],[4-16],[4-13],[5-12],[3-13],[7-18],[6-14],[2-19],[6-17],[2-7],[3-12],[1-12],[2-10],[2-11],[2-13],[3-13],[1-9],[3-13],[2-10],[2-13],[3-13],[3-14],[3-10],[2-13],[3-17],[3-11],[1-13],[4-14],[2-13],[6-11],[2-12],[4-11],[4-17],[5-17],[6-16],abaab,Group: 42
P203,[4-22],[2-19],[2-11],[3-13],[4-14],[5-15],[1-10],[3-13],[3-17],[3-14],[4-11],[4-13],[3-12],[4-18],[4-14],[3-14],[4-17],[5-18],[4-16],[4-13],[5-12],[3-13],[7-18],[6-14],[2-19],[6-17],[2-7],[3-12],[1-12],[2-10],[2-11],[2-13],[3-13],[1-9],[3-13],[2-10],[2-13],[3-13],[3-14],[3-10],[2-13],[3-17],[3-11],[1-13],[4-14],[2-13],[6-11],[2-12],[4-11],[4-17],[5-17],[6-16],abaab,Group: 42
P532,[4-22],[2-19],[2-11],[3-13],[4-14],[5-15],[1-10],[3-13],[3-17],[3-14],[4-11],[4-13],[3-12],[4-18],[4-14],[3-14],[4-17],[5-18],[4-16],[4-13],[5-12],[3-13],[7-18],[6-14],[2-19],[6-17],[2-7],[3-12],[1-12],[2-10],[2-11],[2-13],[3-13],[1-9],[3-13],[2-10],[2-13],[3-13],[3-14],[3-10],[2-13],[3-17],[3-11],[1-13],[4-14],[2-13],[6-11],[2-12],[4-11],[4-17],[5-17],[6-16],aabaa,Group: 42
P586,[4-22],[2-19],[2-11],[3-13],[4-14],[5-15],[1-10],[3-13],[3-17],[3-14],[4-11],[4-13],[3-12],[4-18],[4-14],[3-14],[4-17],[5-18],[4-16],[4-13],[5-12],[3-13],[7-18],[6-14],[2-19],[6-17],[2-7],[3-12],[1-12],[2-10],[2-11],[2-13],[3-13],[1-9],[3-13],[2-10],[2-13],[3-13],[3-14],[3-10],[2-13],[3-17],[3-11],[1-13],[4-14],[2-13],[6-11],[2-12],[4-11],[4-17],[5-17],[6-16],aabaa,Group: 42
P534,[4-22],[2-19],[2-11],[3-13],[4-14],[5-15],[1-10],[3-13],[3-17],[3-14],[4-11],[4-13],[3-12],[4-18],[4-14],[3-14],[4-17],[5-18],[4-16],[4-13],[5-12],[3-13],[7-18],[6-14],[2-19],[6-17],[2-7],[3-12],[1-12],[2-10],[2-11],[2-13],[3-13],[1-9],[3-13],[2-10],[2-13],[3-13],[3-14],[3-10],[2-13],[3-17],[3-11],[1-13],[4-14],[2-13],[6-11],[2-12],[4-11],[4-17],[5-17],[6-16],abbab,Group: 42
P614,[4-22],[2-19],[2-11],[3-13],[4-14],[5-15],[1-10],[3-13],[3-17],[3-14],[4-11],[4-13],[3-12],[4-18],[4-14],[3-14],[4-17],[5-18],[4-16],[4-13],[5-12],[3-13],[7-18],[6-14],[2-19],[6-17],[2-7],[3-12],[1-12],[2-10],[2-11],[2-13],[3-13],[1-9],[3-13],[2-10],[2-13],[3-13],[3-14],[3-10],[2-13],[3-17],[3-11],[1-13],[4-14],[2-13],[6-11],[2-12],[4-11],[4-17],[5-17],[6-16],abbab,Group: 42
P205,[7-14],[6-13],[6-15],[5-13],[8-15],[6-15],[6-16],[6-15],[4-16],[4-12],[9-12],[11-20],[6-22],[8-15],[5-25],[10-21],[7-18],[10-22],[11-21],[8-21],[8-17],[6-17],[10-19],[9-26],[9-29],[10-28],[3-15],[4-10],[4-11],[3-11],[5-11],[3-19],[5-14],[5-13],[5-16],[6-15],[5-13],[5-16],[6-12],[4-15],[4-12],[6-17],[6-20],[6-20],[3-17],[8-14],[6-17],[5-20],[8-15],[7-16],[8-23],[9-21],abbab,Group: 43
P398,[7-14],[6-13],[6-15],[5-13],[8-15],[6-15],[6-16],[6-15],[4-16],[4-12],[9-12],[11-20],[6-22],[8-15],[5-25],[10-21],[7-18],[10-22],[11-21],[8-21],[8-17],[6-17],[10-19],[9-26],[9-29],[10-28],[3-15],[4-10],[4-11],[3-11],[5-11],[3-19],[5-14],[5-13],[5-16],[6-15],[5-13],[5-16],[6-12],[4-15],[4-12],[6-17],[6-20],[6-20],[3-17],[8-14],[6-17],[5-20],[8-15],[7-16],[8-23],[9-21],abbab,Group: 43
P269,[7-14],[6-13],[6-15],[5-13],[8-15],[6-15],[6-16],[6-15],[4-16],[4-12],[9-12],[11-20],[6-22],[8-15],[5-25],[10-21],[7-18],[10-22],[11-21],[8-21],[8-17],[6-17],[10-19],[9-26],[9-29],[10-28],[3-15],[4-10],[4-11],[3-11],[5-11],[3-19],[5-14],[5-13],[5-16],[6-15],[5-13],[5-16],[6-12],[4-15],[4-12],[6-17],[6-20],[6-20],[3-17],[8-14],[6-17],[5-20],[8-15],[7-16],[8-23],[9-21],abbab,Group: 43
P100,[7-14],[6-13],[6-15],[5-13],[8-15],[6-15],[6-16],[6-15],[4-16],[4-12],[9-12],[11-20],[6-22],[8-15],[5-25],[10-21],[7-18],[10-22],[11-21],[8-21],[8-17],[6-17],[10-19],[9-26],[9-29],[10-28],[3-15],[4-10],[4-11],[3-11],[5-11],[3-19],[5-14],[5-13],[5-16],[6-15],[5-13],[5-16],[6-12],[4-15],[4-12],[6-17],[6-20],[6-20],[3-17],[8-14],[6-17],[5-20],[8-15],[7-16],[8-23],[9-21],abbab,Group: 43
P14,[7-14],[6-13],[6-15],[5-13],[8-15],[6-15],[6-16],[6-15],[4-16],[4-12],[9-12],[11-20],[6-22],[8-15],[5-25],[10-21],[7-18],[10-22],[11-21],[8-21],[8-17],[6-17],[10-19],[9-26],[9-29],[10-28],[3-15],[4-10],[4-11],[3-11],[5-11],[3-19],[5-14],[5-13],[5-16],[6-15],[5-13],[5-16],[6-12],[4-15],[4-12],[6-17],[6-20],[6-20],[3-17],[8-14],[6-17],[5-20],[8-15],[7-16],[8-23],[9-21],abaaa,Group: 43
P632,[7-14],[6-13],[6-15],[5-13],[8-15],[6-15],[6-16],[6-15],[4-16],[4-12],[9-12],[11-20],[6-22],[8-15],[5-25],[10-21],[7-18],[10-22],[11-21],[8-21],[8-17],[6-17],[10-19],[9-26],[9-29],[10-28],[3-15],[4-10],[4-11],[3-11],[5-11],[3-19],[5-14],[5-13],[5-16],[6-15],[5-13],[5-16],[6-12],[4-15],[4-12],[6-17],[6-20],[6-20],[3-17],[8-14],[6-17],[5-20],[8-15],[7-16],[8-23],[9-21],abaaa,Group: 43
P524,[7-14],[6-13],[6-15],[5-13],[8-15],[6-15],[6-16],[6-15],[4-16],[4-12],[9-12],[11-20],[6-22],[8-15],[5-25],[10-21],[7-18],[10-22],[11-21],[8-21],[8-17],[6-17],[10-19],[9-26],[9-29],[10-28],[3-15],[4-10],[4-11],[3-11],[5-11],[3-19],[5-14],[5-13],[5-16],[6-15],[5-13],[5-16],[6-12],[4-15],[4-12],[6-17],[6-20],[6-20],[3-17],[8-14],[6-17],[5-20],[8-15],[7-16],[8-23],[9-21],abbaa,Group: 43
P487,[7-14],[6-13],[6-15],[5-13],[8-15],[6-15],[6-16],[6-15],[4-16],[4-12],[9-12],[11-20],[6-22],[8-15],[5-25],[10-21],[7-18],[10-22],[11-21],[8-21],[8-17],[6-17],[10-19],[9-26],[9-29],[10-28],[3-15],[4-10],[4-11],[3-11],[5-11],[3-19],[5-14],[5-13],[5-16],[6-15],[5-13],[5-16],[6-12],[4-15],[4-12],[6-17],[6-20],[6-20],[3-17],[8-14],[6-17],[5-20],[8-15],[7-16],[8-23],[9-21],abbaa,Group: 43
P504,[7-14],[6-13],[6-15],[5-13],[8-15],[6-15],[6-16],[6-15],[4-16],[4-12],[9-12],[11-20],[6-22],[8-15],[5-25],[10-21],[7-18],[10-22],[11-21],[8-21],[8-17],[6-17],[10-19],[9-26],[9-29],[10-28],[3-15],[4-10],[4-11],[3-11],[5-11],[3-19],[5-14],[5-13],[5-16],[6-15],[5-13],[5-16],[6-12],[4-15],[4-12],[6-17],[6-20],[6-20],[3-17],[8-14],[6-17],[5-20],[8-15],[7-16],[8-23],[9-21],bbaab,Group: 43
P285,[7-14],[6-13],[6-15],[5-13],[8-15],[6-15],[6-16],[6-15],[4-16],[4-12],[9-12],[11-20],[6-22],[8-15],[5-25],[10-21],[7-18],[10-22],[11-21],[8-21],[8-17],[6-17],[10-19],[9-26],[9-29],[10-28],[3-15],[4-10],[4-11],[3-11],[5-11],[3-19],[5-14],[5-13],[5-16],[6-15],[5-13],[5-16],[6-12],[4-15],[4-12],[6-17],[6-20],[6-20],[3-17],[8-14],[6-17],[5-20],[8-15],[7-16],[8-23],[9-21],bbaab,Group: 43
P198,[5-13],[3-19],[4-16],[5-17],[8-19],[4-22],[9-19],[6-19],[5-17],[7-16],[9-19],[5-18],[5-19],[8-15],[9-16],[5-19],[4-19],[6-25],[7-14],[6-18],[7-19],[6-17],[9-16],[9-18],[6-19],[1-20],[3-9],[3-13],[7-14],[2-13],[3-10],[3-16],[5-15],[3-19],[3-15],[3-15],[5-14],[4-14],[3-12],[3-14],[2-12],[6-14],[5-14],[3-13],[6-16],[5-17],[5-13],[7-15],[3-15],[4-15],[5-17],[5-19],bbbaa,Group: 44
P162,[5-13],[3-19],[4-16],[5-17],[8-19],[4-22],[9-19],[6-19],[5-17],[7-16],[9-19],[5-18],[5-19],[8-15],[9-16],[5-19],[4-19],[6-25],[7-14],[6-18],[7-19],[6-17],[9-16],[9-18],[6-19],[1-20],[3-9],[3-13],[7-14],[2-13],[3-10],[3-16],[5-15],[3-19],[3-15],[3-15],[5-14],[4-14],[3-12],[3-14],[2-12],[6-14],[5-14],[3-13],[6-16],[5-17],[5-13],[7-15],[3-15],[4-15],[5-17],[5-19],bbbaa,Group: 44
P152,[5-13],[3-19],[4-16],[5-17],[8-19],[4-22],[9-19],[6-19],[5-17],[7-16],[9-19],[5-18],[5-19],[8-15],[9-16],[5-19],[4-19],[6-25],[7-14],[6-18],[7-19],[6-17],[9-16],[9-18],[6-19],[1-20],[3-9],[3-13],[7-14],[2-13],[3-10],[3-16],[5-15],[3-19],[3-15],[3-15],[5-14],[4-14],[3-12],[3-14],[2-12],[6-14],[5-14],[3-13],[6-16],[5-17],[5-13],[7-15],[3-15],[4-15],[5-17],[5-19],bbaab,Group: 44
P541,[5-13],[3-19],[4-16],[5-17],[8-19],[4-22],[9-19],[6-19],[5-17],[7-16],[9-19],[5-18],[5-19],[8-15],[9-16],[5-19],[4-19],[6-25],[7-14],[6-18],[7-19],[6-17],[9-16],[9-18],[6-19],[1-20],[3-9],[3-13],[7-14],[2-13],[3-10],[3-16],[5-15],[3-19],[3-15],[3-15],[5-14],[4-14],[3-12],[3-14],[2-12],[6-14],[5-14],[3-13],[6-16],[5-17],[5-13],[7-15],[3-15],[4-15],[5-17],[5-19],bbaab,Group: 44
P29,[5-13],[3-19],[4-16],[5-17],[8-19],[4-22],[9-19],[6-19],[5-17],[7-16],[9-19],[5-18],[5-19],[8-15],[9-16],[5-19],[4-19],[6-25],[7-14],[6-18],[7-19],[6-17],[9-16],[9-18],[6-19],[1-20],[3-9],[3-13],[7-14],[2-13],[3-10],[3-16],[5-15],[3-19],[3-15],[3-15],[5-14],[4-14],[3-12],[3-14],[2-12],[6-14],[5-14],[3-13],[6-16],[5-17],[5-13],[7-15],[3-15],[4-15],[5-17],[5-19],bbaaa,Group: 44
